Program/Agency Name,Project Name,Sub-Project Name,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total 10 Year,Ward Number,Ward,Category
Wastewater Program,ENGINEERING,ECS SALARIES,13565,0,0,0,0,0,0,0,0,0,13565,CW,City Wide,State of Good Repair
Wastewater Program,ENGINEERING,TW SALARIES,2150,2150,2150,0,0,0,0,0,0,0,6450,CW,City Wide,State of Good Repair
Wastewater Program,EQUIPMENT REPLACEMENT & REHABILITATION,EQUIPMENT REPLACEMENT,1740,3735,42,55,0,0,0,0,0,0,5572,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP - BUILDING SERV & SITE DEV,HIGHLAND CREEK WWTP - HCTP Bldg Rehab and Improv,1236,6092,5500,5400,2400,2299,3500,4157,101,0,30685,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP - ODOUR CONTROL,BIOFILTER SYSTEM UPGRADES,25,200,1213,759,17,17,0,0,0,0,2231,CW,City Wide,Legislated
Wastewater Program,HIGHLAND CREEK WWTP - ODOUR CONTROL,ODOUR CONTROL UPGRADES - PHASE 1 CONSTR,11090,1000,0,0,0,0,0,0,0,0,12090,CW,City Wide,Legislated
Wastewater Program,HIGHLAND CREEK WWTP - ODOUR CONTROL,ODOUR CONTROL UPGRADES - PHASE 1 ENG,352,82,15,0,0,0,0,0,0,0,449,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP - ODOUR CONTROL,ODOUR CONTROL UPGRADES - PHASE 2,0,0,0,0,400,1000,6500,11300,10500,5400,35100,CW,City Wide,Legislated
Wastewater Program,HIGHLAND CREEK WWTP - SOLIDS & GAS HANDLING,BMP IMPLEMENTATION - CONSTRUCTION,3330,10010,23000,25000,22000,26406,18000,0,0,0,127746,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP - SOLIDS & GAS HANDLING,BMP IMPLEMENTATION & ENHANCEMENTS - ENGINEERING,853,2600,2890,2650,2690,2410,2150,40,0,0,16283,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP - SOLIDS & GAS HANDLING,BMP IMPLEMENTATION ENHANCEMENTS - CONSTRUCTION,5,100,5000,5000,5000,7000,0,0,0,0,22105,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,BIOSOLIDS TREATMENT UPGRADES,1,0,0,0,0,0,0,0,0,0,1,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,CEPA COMPLIANCE - CL NOTICE - HCTP,5326,11700,10611,34,20,0,0,0,0,0,27691,CW,City Wide,Legislated
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,COMMUNICATION SYSTEM,0,700,3600,3500,3500,3400,50,50,0,0,14800,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,"DIGESTER CLEANING, REHAB AND IMPROVEMENTS #4-7",86,70,0,0,0,0,0,0,0,0,156,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,DIGESTER GAS SYSTEM UPGRADES,320,875,0,0,0,0,0,0,0,0,1195,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,ELECTRICAL UPGRADES - ECAR,2,0,0,0,0,0,0,0,0,0,2,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,LIQUID TRAIN - CONSTRUCTION,0,1000,2020,40030,40030,40030,40030,35030,30030,2000,230200,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,LIQUID TRAIN - ENGINEERING,4438,4280,2680,3905,6753,3980,4511,3751,3850,4114,42262,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,LIQUID TRAIN REPAIRS - PHASE 1,19270,14564,14924,13250,22820,0,0,0,0,0,84828,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,LIQUID TRAIN REPAIRS - PHASE 2,0,0,0,200,2000,7000,7000,7000,5900,0,29100,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,PROCESS & FACILITY UPGRADE,1595,1930,1400,1400,1002,135,50,0,0,0,7512,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,PROCESS & FACILITY UPGRADE - FUTURE,0,0,0,0,500,500,500,500,500,500,3000,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,SLUDGE STORAGE TANK AND DIGESTER,250,2233,2217,120,0,0,0,0,0,0,4820,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,SLUDGE STORAGE TANK AND DIGESTER - FUTURE,0,0,0,0,250,3340,1230,250,3340,1230,9640,CW,City Wide,State of Good Repair
Wastewater Program,HIGHLAND CREEK WWTP UPGRADES,TRANSFORMERS AND SWITCHGEAR,2510,0,0,0,0,0,0,0,0,0,2510,CW,City Wide,Growth Related
Wastewater Program,HUMBER T.P.,CO-GENERATION,158,0,0,0,0,0,0,0,0,0,158,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HUMBER TP YR2005,ODOUR CONTROL ENGINEERING,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HUMBER WWTP - LIQUID TREATMENT & HANDLING,SECONDARY TREATMENT UPGRADES - NORTH PLANT,0,0,150,1000,1350,5000,32000,35000,32000,18000,124500,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP - LIQUID TREATMENT & HANDLING,SECONDARY TREATMENT UPGRADES - SOUTH - ENGINEERING,2750,3760,4850,150,150,150,275,0,0,0,12085,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP - LIQUID TREATMENT & HANDLING,SECONDARY TREATMENT UPGRADES SOUTH - CONSTRUCTION,22962,9341,12500,12815,0,0,0,0,0,0,57618,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP - O&M UPGRADES,GAS COMPRESSOR SYSTEM UPGRADES,0,408,0,0,0,0,0,0,0,0,408,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP - ODOUR CONTROL,ODOUR CONTROL IMPLEMENTATION - PHASE 1,2045,1480,4450,1290,5,5,550,0,0,0,9825,CW,City Wide,Legislated
Wastewater Program,HUMBER WWTP UPGRADES,BLOWER REPLACEMENT,220,1200,1650,16600,16600,8900,6275,75,0,0,51520,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,DIGESTER CLEANING & REHAB - FUTURE,0,0,1250,1300,1300,1300,1350,0,0,0,6500,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,DIGESTERS CLEANING REHAB,1012,1298,8,0,0,0,0,0,0,0,2318,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,ELECTRICAL CONDITION ASSESSMENT RECOMMENDATIONS,7,2002,10,0,0,0,0,0,0,0,2019,CW,City Wide,Health and Safety
Wastewater Program,HUMBER WWTP UPGRADES,FIELD OFFICE,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,FLOOD PROTECTION,452,100,0,0,0,0,0,0,0,0,552,CW,City Wide,Legislated
Wastewater Program,HUMBER WWTP UPGRADES,HVAC UPGRADES,139,18,0,0,0,0,0,0,0,0,157,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,MESI UPGRADES,395,473,0,0,0,0,0,0,0,0,868,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,NEW SUBSTATION,84,0,0,0,0,0,0,0,0,0,84,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,OPERATIONS CONTROL CENTRE - CONSTRUCTION,9955,6345,3000,0,0,0,0,0,0,0,19300,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HUMBER WWTP UPGRADES,OPERATIONS CONTROL CENTRE - ENGINEERING,720,400,145,27,0,0,0,0,0,0,1292,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,HUMBER WWTP UPGRADES,REPLACEMENT OF WASTE GAS BURNERS,2589,1389,25,15,0,0,0,0,0,0,4018,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,SECURITY UPGRADES,370,1623,1771,224,0,0,0,0,0,0,3988,CW,City Wide,Health and Safety
Wastewater Program,HUMBER WWTP UPGRADES,SERVICE REHAB AND UPGRADES,5355,12546,18172,18670,6025,25,0,0,0,0,60793,CW,City Wide,State of Good Repair
Wastewater Program,HUMBER WWTP UPGRADES,WET WEATHER FLOW,167,1530,1370,1650,16350,16350,10250,10250,100,100,58117,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,Land Acquisition for Source Water Protect,TRCA - CRITICAL EROSION SITES,9500,0,0,0,0,0,0,0,0,0,9500,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,Land Acquisition for Source Water Protect,TRCA - CRITICAL EROSION SITES - FUTURE,0,2000,2000,2000,2000,2000,2000,2000,2000,2000,18000,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,Land Acquisition for Source Water Protect,TRCA - SCARBOROUGH WATERFRONT WEST EA,100,600,467,0,0,0,0,0,0,0,1167,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,Land Acquisition for Source Water Protect,TRCA - WATERCOURSE EROSION CONTROL,0,8800,12000,8600,5200,8900,9000,9000,8948,8793,79241,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,NEW SEWER CONSTRUCTION,DOWNSVIEW LANDS EXTERNAL UPGRADES,0,2000,2500,1500,0,0,0,0,0,0,6000,CW,City Wide,Growth Related
Wastewater Program,NEW SEWER CONSTRUCTION,NEW SEWERS,4,500,0,0,0,0,0,0,0,0,504,CW,City Wide,Growth Related
Wastewater Program,NEW SEWER CONSTRUCTION,NEW SEWERS - FUTURE,0,0,500,1000,1000,1000,1000,1000,1000,1000,7500,CW,City Wide,Growth Related
Wastewater Program,NEW SEWER CONSTRUCTION,SHEPPARD SANITARY SEWER AT EAST DON STS,680,5500,2610,0,0,0,0,0,0,0,8790,CW,City Wide,Growth Related
Wastewater Program,NEW SEWER CONSTRUCTION,WATERFRONT SANITARY MASTER SERV PLAN IMPL FUTURE,0,120,7000,7000,7100,2800,15,100,50,0,24185,CW,City Wide,Growth Related
Wastewater Program,NEW SEWER CONSTRUCTION,WATERFRONT SANITARY MASTER SERVICING PLAN IMPLEM,5412,12020,6719,4587,1400,545,50,0,0,0,30733,CW,City Wide,Growth Related
Wastewater Program,NORTH TORONTO WTP UPGRADES,NTTP - ELECTRICAL UPGRADES - ECAR,2515,3500,2282,3771,0,0,0,0,0,0,12068,CW,City Wide,Health and Safety
Wastewater Program,NORTH TORONTO WTP UPGRADES,NTTP - PROCESS IMPROVEMENTS,6967,8842,8565,1312,0,0,0,0,0,0,25686,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,NORTH TORONTO WTP UPGRADES,OPS INTERFACE NTTP,400,400,400,0,0,0,0,0,0,0,1200,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,BACKUP POWER - FINCH AND DEE,100,400,0,0,0,0,0,0,0,0,500,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,DISTRICT OPERATIONS FACILITY UPGRADES,0,3300,4150,1550,0,0,0,0,0,0,9000,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,DIVISIONAL SECURITY,567,0,0,0,0,0,0,0,0,0,567,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,DIVISIONAL SECURITY - BACKLOG,0,1310,1310,1310,1310,1310,1310,1310,1310,1310,11790,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,EMP MONITORING NEEDS,50,50,0,0,0,0,0,0,0,0,100,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,FACILITY RENOVATION,1701,776,750,0,0,0,0,0,0,0,3227,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,OFFICE MODERNIZATION - MH18,47,0,0,0,0,0,0,0,0,0,47,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,PCS UPGRADES FOR WASTEWATER TREATMENT,494,2865,25,0,0,0,0,0,0,0,3384,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,OPERATIONAL SUPPORT,YARD & FACILITIES - 10 YEAR PLAN,0,0,0,750,750,750,750,750,750,750,5250,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,ELLIS AND SOUTHPORT,750,425,6325,3125,1280,125,5,0,0,0,12035,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,FACILITY & PROCESS UPGRADES,1000,1000,0,0,0,0,0,0,0,0,2000,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SCOTT ST PS & SIMCOE ST PS,80,80,1100,1650,1600,50,0,0,0,0,4560,CW,City Wide,Growth Related
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES,61,140,0,0,0,0,0,0,0,0,201,CW,City Wide,Legislated
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES - GRINDERS,100,250,200,1650,1000,565,10,0,0,0,3775,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES - GROUP 6,3121,6250,9250,7064,55,0,0,0,0,0,25740,CW,City Wide,Legislated
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES - GROUP 7,53,1600,5600,5600,8600,6100,100,0,0,0,27653,CW,City Wide,Legislated
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES - GROUP 8,0,50,700,700,1500,6500,8500,5400,2100,3100,28550,CW,City Wide,Legislated
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SPS UPGRADES - VFD,0,50,275,575,2100,1725,25,0,0,0,4750,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SUNNYSIDE SPS - WETWELL,100,1500,400,0,0,0,0,0,0,0,2000,CW,City Wide,State of Good Repair
Wastewater Program,SEWAGE PUMPING STATION UPGRADES,SUNNYSIDE SPS REHAB,1,0,0,0,0,0,0,0,0,0,1,CW,City Wide,State of Good Repair
Wastewater Program,SEWER ASSET PLANNING,PPD - INFRASTRUCTURE PLANNING STUDIES,150,150,150,0,0,0,0,0,0,0,450,CW,City Wide,Growth Related
Wastewater Program,SEWER ASSET PLANNING,PPD - INFRASTRUCTURE PLANNING STUDIES 10 YR PLAN,0,0,0,150,150,150,150,150,150,150,1050,CW,City Wide,Growth Related
Wastewater Program,SEWER ASSET PLANNING,SEWER ASSET PLANNING,10149,13113,7600,600,200,164,0,0,0,0,31826,CW,City Wide,State of Good Repair
Wastewater Program,SEWER ASSET PLANNING,SEWER ASSET PLANNING - 10 YEAR,0,0,2000,7000,7000,7000,7000,7000,7000,7000,51000,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SEWER ASSET PLANNING,SEWER SYSTEM INSPECTION,11002,12759,13142,10754,0,0,0,0,0,0,47657,CW,City Wide,State of Good Repair
Wastewater Program,SEWER ASSET PLANNING,SEWER SYSTEM INSPECTION - 10 YEAR PLAN,0,0,0,2800,15000,15000,15000,15000,15000,15000,92800,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,10YR SEWER REPLACEMENT,0,0,10500,15000,15000,15000,15000,15000,15000,15000,115500,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,CSP RENEWAL,100,100,131,0,0,0,0,0,0,0,331,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,FORCEMAIN REPLACEMENT - 2016,2203,3625,1156,0,0,0,0,0,0,0,6984,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,FORCEMAIN REPLACEMENT - FUTURE,0,0,1000,1000,1250,1250,1250,5500,5500,5500,22250,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,FORCEMAIN REPLACEMENT - PHASE 2,280,1075,1175,4600,4600,4700,4100,3525,25,0,24080,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,SEWER REPLACEMENT - METROLINX,3076,1564,0,0,0,0,0,0,0,0,4640,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,SEWER REPLC - 2015 PROGRAM,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,SEWER REPLC - 2018 PROGRAM,0,618,0,0,0,0,0,0,0,0,618,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,SEWER REPLC - 2019 -2021 PROGRAM,15976,8742,3858,692,444,0,0,0,0,0,29712,CW,City Wide,State of Good Repair
Wastewater Program,SEWER REPLACEMENT PROGRAM,SEWER REPLC - 2022 PROGRAM,0,20663,6705,3453,200,0,0,0,0,0,31021,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,10 YEAR SEWER REHABILITATION,0,2013,41632,62732,71132,72232,73782,74732,75232,73339,546826,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,CCTV INSPECTION,2798,2800,2800,150,0,0,0,0,0,0,8548,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,GROUP 5 SEWAGE PUMPING STATION UPGRADES,6599,2000,0,0,0,0,0,0,0,0,8599,CW,City Wide,Growth Related
Wastewater Program,SEWER SYSTEM REHABILITATION,SEWER REHABILITATION,36160,32835,5450,0,0,0,0,0,0,0,74445,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,SEWER REHABILITATION - CUT REPAIRS,4175,3898,0,0,0,0,0,0,0,0,8073,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,SEWER REHABILITATION - CWD,30994,49730,26627,24438,891,45,2495,0,0,0,135220,CW,City Wide,State of Good Repair
Wastewater Program,SEWER SYSTEM REHABILITATION,SPS SCADA UPGRADES - ENGINEERING,12,53,0,0,0,0,0,0,0,0,65,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,10 YEAR STREAM RESTORATION - ALL DISTRICTS,0,412,672,695,625,6924,11966,10478,10490,5655,47917,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,CRITICAL REPAIRS,2891,1864,433,673,25,20,20,20,0,0,5946,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,CRITICAL REPAIRS - FUTURE,0,0,700,235,0,0,0,0,0,0,935,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,EMERGENCY EROSION CONTROL,424,1095,1175,485,210,0,0,0,0,0,3389,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,PARTNER PROJECTS,0,416,0,0,0,0,0,0,0,0,416,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,"STUDIES, EAS, MASTER PLANS",1622,2081,1479,780,175,75,0,0,0,0,6212,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,"STUDY, EA, MASTER PLAN UPDATES - FUTURE",0,1010,1804,1459,1692,794,50,0,0,0,6809,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,WATERCOURSE - CONSTRUCTION,5924,7650,4053,3600,4100,2734,1000,0,0,0,29061,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,WATERCOURSE - CONSTRUCTION  - FUTURE,0,0,5385,12335,10385,8235,9240,7100,4000,500,57180,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,WATERCOURSE - ENGINEERING,594,2006,2559,1541,1057,353,193,153,127,0,8583,CW,City Wide,State of Good Repair
Wastewater Program,STREAM RESTORATION & EROSION CONTROL,WATERCOURSE - ENGINEERING - FUTURE,0,1260,1967,2615,2927,1923,1364,1040,324,228,13648,CW,City Wide,State of Good Repair
Wastewater Program,SWM  TRCA FUNDING,10 YEAR TRCA FUNDING,0,4837,4958,5082,5209,5339,5473,5610,5778,5951,48237,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM  TRCA FUNDING,TORONTO WATER TRANSFER TO TRCA CAPITAL,4719,0,0,0,0,0,0,0,0,0,4719,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM END OF PIPE FACILITIES,BONAR CREEK SWMF CONSTRUCTION,0,895,1913,1300,67,0,12000,13000,10000,186,39361,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM END OF PIPE FACILITIES,EARL BALES PARK SWM FACILITY - PHASE 2,0,648,0,0,0,0,0,0,0,0,648,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM END OF PIPE FACILITIES,Etobicoke Waterfront Construction,0,0,0,750,750,1000,1000,15000,31000,31000,80500,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM END OF PIPE FACILITIES,NORTH TORONTO CSO CONSTR,350,377,600,2500,1000,0,0,0,0,0,4827,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM END OF PIPE FACILITIES,SCARBOROUGH WATERFRONT CONSTRUCTION,0,0,0,750,900,1200,3100,9300,23000,21200,59450,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,SWM SOURCE CONTROL PROG,DOWNSPOUT DISCONNECTION PROGRAM,35,20,0,0,0,0,0,0,0,0,55,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,TRUNK SEWER SYSTEM,BLACK CREEK STS DESIGN & CONSTRUCTION,492,8050,13500,13950,56700,103000,110300,151400,62723,53686,573801,CW,City Wide,Growth Related
Wastewater Program,TRUNK SEWER SYSTEM,BLACK CREEK STS EA,44,300,0,0,0,0,0,0,0,0,344,CW,City Wide,Growth Related
Wastewater Program,TRUNK SEWER SYSTEM,LOWER SIMCOE CSO,17,800,1900,9025,8250,3250,150,0,0,0,23392,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,TRUNK SEWER SYSTEM,ODOUR CONTROL AND CORROSION CONTROL,50,1350,1350,1500,850,300,250,25,25,0,5700,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,TRUNK SEWER SYSTEM,ODOUR CONTROL AND CORROSION CONTROL - FUTURE,0,0,0,200,700,700,800,4400,4450,7050,18300,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - 2012,163,726,0,0,0,0,0,0,0,0,889,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - 2014,2366,4301,1461,19,0,0,0,0,0,0,8147,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - 2016,639,2506,1720,0,0,0,0,0,0,0,4865,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - 2018,35186,41386,22581,10160,200,0,0,0,0,0,109513,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - 2019,5311,23471,11974,10462,12205,9102,4435,270,0,0,77230,CW,City Wide,State of Good Repair
Wastewater Program,TRUNK SEWER SYSTEM,TRUNK SEWER REHABILITATION - FUTURE,0,750,3750,18670,29865,44835,46305,24856,670,351,170052,CW,City Wide,State of Good Repair
Wastewater Program,W&WW LABORATORIES,LAB & EMP FACILITIES,2750,1965,13960,14290,6025,0,0,0,0,0,38990,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,W&WW LABORATORIES,LAB EQUIPMENT,266,0,0,0,0,0,0,0,0,0,266,CW,City Wide,State of Good Repair
Wastewater Program,W&WW LABORATORIES,LAB EQUIPMENT - 10 YEAR,0,250,210,210,210,210,210,210,210,210,1930,CW,City Wide,State of Good Repair
Wastewater Program,W&WW LABORATORIES,LAB EQUIPMENT - FUTURE (ACTIVE),328,0,0,0,0,0,0,0,0,0,328,CW,City Wide,State of Good Repair
Wastewater Program,WESTERN BEACHES RETROFIT,WESTERN BEACHES RETROFIT,6463,12921,14486,3225,100,25,0,0,0,0,37220,CW,City Wide,State of Good Repair
Wastewater Program,WET WEATHER FLOW MP,10YR WWFMMP IMPLEMENTATION,0,0,0,0,2500,2500,0,0,0,0,5000,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,10YR WWFMMP PUBLIC EDUCATION,0,610,610,610,610,610,610,610,610,610,5490,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,ASHBRIDGES BAY LANDFORMS,24578,19211,17606,8899,1895,0,0,0,0,0,72189,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,GREEN STREETS,1669,2228,833,300,125,0,0,0,0,0,5155,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,PUBLIC EDUCATION,755,77,77,77,0,0,0,0,0,0,986,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,STORM WATER POND ASSESSMENT & CLEANING,729,0,0,0,0,0,0,0,0,0,729,CW,City Wide,State of Good Repair
Wastewater Program,WET WEATHER FLOW MP,STORM WATER POND ASSESSMENT & CLEANING - 10 YEAR,0,1500,1500,4000,4000,4000,6000,4500,4000,4000,33500,CW,City Wide,State of Good Repair
Wastewater Program,WET WEATHER FLOW MP,SWM CONVEYANCE 2017,50,784,1222,911,0,0,0,0,0,0,2967,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,SWM INA/EA,1444,708,494,460,487,0,0,0,0,0,3593,CW,City Wide,Service Improvement and Enhancement
Wastewater Program,WET WEATHER FLOW MP,WWFMP IMPLEMENTATION - DESIGN,34,547,200,250,160,30,20,0,0,0,1241,CW,City Wide,Service Improvement and Enhancement
Water Program,BUSINESS IT PROJECTS,ENTERPRISE SYSTEMS INTEGRATION,18,1800,1275,525,0,0,0,0,0,0,3618,CW,City Wide,Service Improvement and Enhancement
Water Program,BUSINESS SYSTEM INFRASTRUCTURE - PW,BUSINESS & TECHNICAL IMPROVEMENTS - 10 YEAR PLAN,0,234,1134,2254,1834,1774,874,1434,904,574,11016,CW,City Wide,Service Improvement and Enhancement
Water Program,BUSINESS SYSTEM INFRASTRUCTURE - PW,NETWORK EQUIPMENT LIFE CYCLE REPLACEMENT,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Water Program,BUSINESS SYSTEM INFRASTRUCTURE - PW,NETWORK IMPROVEMENTS,650,131,0,0,0,0,0,0,0,0,781,CW,City Wide,Service Improvement and Enhancement
Water Program,BUSINESS SYSTEM INFRASTRUCTURE - PW,NETWORK IMPROVEMENTS - 10 YEAR,0,650,880,960,960,960,960,960,960,960,8250,CW,City Wide,Service Improvement and Enhancement
